ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire,wflow_code
07AH001,FREEMAN RIVER NEAR FORT ASSINIBOINE,54.36493,-114.90482,AB,UTC-07:00,4001276
07AH002,CHRISTMAS CREEK NEAR BLUE RIDGE,54.22767,-115.33249,AB,UTC-07:00,4001277
07AH003,SAKWATAMAU RIVER NEAR WHITECOURT,54.20144,-115.77894,AB,UTC-07:00,4001278
07BA001,PEMBINA RIVER BELOW PADDY CREEK,53.1282,-115.32661,AB,UTC-07:00,4001279
07BA003,LOVETT RIVER NEAR THE MOUTH,52.99988,-116.65601,AB,UTC-07:00,4001280
07BB002,PEMBINA RIVER NEAR ENTWISTLE,53.60025,-115.00436,AB,UTC-07:00,4001281
07BB004,PADDLE RIVER NEAR ROCHFORT BRIDGE,53.89567,-115.04193,AB,UTC-07:00,4001282
07BB005,LITTLE PADDLE RIVER NEAR MAYERTHORPE,53.94799,-115.02364,AB,UTC-07:00,4001283
07BB006,PADDLE RIVER AT BARRHEAD,54.11262,-114.40035,AB,UTC-07:00,4001284
07BB007,LAC LA NONNE AT LAC LA NONNE,53.91104,-114.28147,AB,UTC-07:00,4001285
07BB011,PADDLE RIVER NEAR ANSELMO,53.85935,-115.36388,AB,UTC-07:00,4001286
07BB014,COYOTE CREEK NEAR CHERHILL,53.87371,-114.67119,AB,UTC-07:00,4001287
07BC002,PEMBINA RIVER AT JARVIE,54.45029,-113.99332,AB,UTC-07:00,4001288
07BC006,DAPP CREEK AT HIGHWAY NO. 44,54.3082,-113.8489,AB,UTC-07:00,4001289
07BC007,WABASH CREEK NEAR PIBROCH,54.21048,-113.92242,AB,UTC-07:00,4001290
07BE001,ATHABASCA RIVER AT ATHABASCA,54.72203,-113.28796,AB,UTC-07:00,4001291
07BE003,PORTER CREEK ABOVE BAPTISTE LAKE,54.72518,-113.58614,AB,UTC-07:00,4001292
07BE004,STONY CREEK NEAR TAWATINAW,54.29315,-113.46346,AB,UTC-07:00,4001293
07BF001,EAST PRAIRIE RIVER NEAR ENILDA,55.4177,-116.34016,AB,UTC-07:00,4001294
07BF002,WEST PRAIRIE RIVER NEAR HIGH PRAIRIE,55.44821,-116.49264,AB,UTC-07:00,4001295
07BF006,WINAGAMI LAKE AT PROVINCIAL PARK,55.62426,-116.68278,AB,UTC-07:00,4001296
07BF008,SOUTH HEART RESERVOIR NEAR MCLENNAN,55.68325,-116.59832,AB,UTC-07:00,4001297
07BF009,SALT CREEK NEAR GROUARD,55.6082,-116.10274,AB,UTC-07:00,4001298
07BF010,SOUTH HEART RIVER NEAR PEAVINE,55.81917,-116.38972,AB,UTC-07:00,4001299
07BF905,SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT,55.57978,-116.29564,AB,UTC-07:00,4001300
07BG004,LILY CREEK NEAR SLAVE LAKE,55.41992,-114.79695,AB,UTC-07:00,4001301
07BH003,DRIFTPILE RIVER NEAR DRIFTPILE,55.34665,-115.79656,AB,UTC-07:00,4001302
07BJ001,SWAN RIVER NEAR KINUSO,55.31554,-115.41717,AB,UTC-07:00,4001303
07BJ003,SWAN RIVER NEAR SWAN HILLS,54.80263,-115.47001,AB,UTC-07:00,4001304
07BJ006,LESSER SLAVE LAKE AT SLAVE LAKE,55.30567,-114.77153,AB,UTC-07:00,4001305
07BK001,LESSER SLAVE RIVER AT SLAVE LAKE,55.30487,-114.75621,AB,UTC-07:00,4001306
07BK005,SAULTEAUX RIVER NEAR SPURFIELD,55.15748,-114.2391,AB,UTC-07:00,4001307
07BK007,DRIFTWOOD RIVER NEAR THE MOUTH,55.25547,-114.23079,AB,UTC-07:00,4001308
07BK008,FAWCETT LAKE NEAR SMITH,55.3199,-114.05531,AB,UTC-07:00,4001309
07BK009,SAWRIDGE CREEK NEAR SLAVE LAKE,55.27079,-114.77522,AB,UTC-07:00,4001310
07CA004,LAC LA BICHE AT LAC LA BICHE,54.77229,-111.98857,AB,UTC-07:00,4001311
07CA005,PINE CREEK NEAR GRASSLAND,54.82037,-112.77753,AB,UTC-07:00,4001312
07CA006,WANDERING RIVER NEAR WANDERING RIVER,55.1993,-112.4666,AB,UTC-07:00,4001313
07CA008,BABETTE CREEK NEAR COLINTON,54.65261,-113.08031,AB,UTC-07:00,4001314
07CA012,LOGAN RIVER NEAR THE MOUTH,55.17239,-111.7247,AB,UTC-07:00,4001315
07CA013,OWL RIVER BELOW PICHE RIVER,55.01087,-111.8564,AB,UTC-07:00,4001316
07CB001,CALLING LAKE AT RANGER STATION,55.21084,-113.19804,AB,UTC-07:00,4001317
07CB002,HOUSE RIVER AT HIGHWAY NO. 63,55.64247,-112.15281,AB,UTC-07:00,4001318
07CD001,CLEARWATER RIVER AT DRAPER,56.68525,-111.25522,AB,UTC-07:00,4001319
07CD004,HANGINGSTONE RIVER AT FORT MCMURRAY,56.70893,-111.3563,AB,UTC-07:00,4001320
07CD005,CLEARWATER RIVER ABOVE CHRISTINA RIVER,56.66349,-110.9287,AB,UTC-07:00,4001321
07CD008,HANGINGSTONE RIVER AT NORTH STAR ROAD,56.26872,-111.4872,AB,UTC-07:00,4001322
07CD009,HIGH HILL RIVER NEAR THE MOUTH,56.76369,-110.46106,AB,UTC-07:00,4001323
07CE002,CHRISTINA RIVER NEAR CHARD,55.83711,-110.8691,AB,UTC-07:00,4001324
07CE003,PONY CREEK NEAR CHARD,55.86969,-110.91736,AB,UTC-07:00,4001325
07CE005,JACKFISH RIVER BELOW CHRISTINA LAKE,55.67292,-111.0994,AB,UTC-07:00,4001326
07CE008,GREGOIRE RIVER NEAR THE MOUTH,56.48444,-110.83511,AB,UTC-07:00,4001327
07CE010,SUNDAY CREEK ABOVE CHRISTINA LAKE,55.57192,-110.90128,AB,UTC-07:00,4001328
07CE013,CHRISTINA RIVER ABOVE STATOIL LEISMER,55.88895,-111.5401,AB,UTC-07:00,4001329
07DA001,ATHABASCA RIVER BELOW FORT MCMURRAY,56.78089,-111.40258,AB,UTC-07:00,4001330
07DA006,STEEPBANK RIVER NEAR FORT MCMURRAY,56.99934,-111.407,AB,UTC-07:00,4001331
07DA007,POPLAR CREEK NEAR FORT MCMURRAY,56.91335,-111.46,AB,UTC-07:00,4001332
07DA008,MUSKEG RIVER NEAR FORT MACKAY,57.19128,-111.57,AB,UTC-07:00,4001333
07DA018,BEAVER RIVER ABOVE SYNCRUDE,56.94532,-111.5662,AB,UTC-07:00,4001334
07DA023,MCCLELLAND LAKE AT EAST END,57.49174,-111.2771,AB,UTC-07:00,4001335
07DA024,KEARL LAKE AT CANTERRA ROAD,57.30677,-111.2222,AB,UTC-07:00,4001336
07DA025,NAMUR LAKE NEAR THE OUTLET,57.46497,-112.619,AB,UTC-07:00,4001337
07DA026,JACKPINE CREEK AT CANTERRA ROAD,57.23933,-111.415,AB,UTC-07:00,4001338
07DA027,IYINIMIN CREEK ABOVE KEARL LAKE,57.24964,-111.17503,AB,UTC-07:00,4001339
07DA028,MUSKEG RIVER ABOVE STANLEY CREEK,57.35319,-111.3363,AB,UTC-07:00,4001340
07DA029,MUSKEG RIVER ABOVE MUSKEG CREEK,57.3085,-111.3977,AB,UTC-07:00,4001341
07DA030,KEARL LAKE OUTLET,57.26575,-111.26519,AB,UTC-07:00,4001342
07DA032,ELLS RIVER AT CANADIAN NATURAL RESOURCES LIMITED BRIDGE,57.24553,-111.7332,AB,UTC-07:00,4001343
07DA033,CALUMET RIVER NEAR THE MOUTH,57.40311,-111.6925,AB,UTC-07:00,4001344
07DA034,MUSKEG RIVER UPLAND,57.33764,-111.12942,AB,UTC-07:00,4001345
07DA035,MUSKEG CREEK NEAR THE MOUTH,57.28417,-111.31553,AB,UTC-07:00,4001346
07DA037,TAR RIVER ABOVE CANADIAN NATURAL RESOURCES LIMITED LAKE,57.39394,-111.98592,AB,UTC-07:00,4001347
07DA039,ELLS RIVER ABOVE JOSLYN CREEK DIVERSION,57.22093,-111.988,AB,UTC-07:00,4001348
07DA040,BIG CREEK NEAR THE MOUTH,57.64338,-111.4887,AB,UTC-07:00,4001349
07DA041,EYMUNDSON CREEK NEAR THE MOUTH,57.49572,-111.57628,AB,UTC-07:00,4001350
07DA042,RED CLAY CREEK NEAR THE MOUTH,57.74324,-111.4213,AB,UTC-07:00,4001351
07DA044,STEEPBANK RIVER BELOW NORTH STEEPBANK RIVER,56.86738,-111.1398,AB,UTC-07:00,4001352
07DA045,TAR RIVER NEAR THE MOUTH,57.32152,-111.6908,AB,UTC-07:00,4001353
07DB001,MACKAY RIVER NEAR FORT MACKAY,57.21042,-111.695,AB,UTC-07:00,4001354
07DB002,DOVER RIVER NEAR THE MOUTH,57.1738,-111.8029,AB,UTC-07:00,4001355
07DB003,DUNKIRK RIVER NEAR FORT MACKAY,56.85075,-112.70831,AB,UTC-07:00,4001356
07DB006,MACKAY RIVER AT PETRO-CANADA BRIDGE,56.96756,-111.9055,AB,UTC-07:00,4001357
07DC001,FIREBAG RIVER NEAR THE MOUTH,57.65117,-111.20253,AB,UTC-07:00,4001358
07DC003,FIREBAG RIVER UPSTREAM OF SUNCOR FIREBAG,57.33497,-110.47364,AB,UTC-07:00,4001359
07DC004,MCCLELLAND LAKE OUTLET ABOVE FIREBAG RIVER,57.60995,-111.14911,AB,UTC-07:00,4001360
07DD001,ATHABASCA RIVER AT EMBARRAS AIRPORT,58.31264,-111.5151,AB,UTC-07:00,4001361
07DD002,RICHARDSON RIVER NEAR THE MOUTH,58.36043,-111.2405,AB,UTC-07:00,4001362
07DD003,EMBARRAS RIVER BELOW DIVERGENCE,58.42986,-111.54708,AB,UTC-07:00,4001363
07DD007,ATHABASCA RIVER ABOVE JACKFISH CREEK,58.42106,-110.92175,AB,UTC-07:00,4001364
07DD011,ATHABASCA RIVER NEAR OLD FORT,58.39686,-111.52494,AB,UTC-07:00,4001365
07EA004,INGENIKA RIVER ABOVE SWANNELL RIVER,56.73061,-125.105,BC,UTC-08:00,4001366
07EA005,FINLAY RIVER ABOVE AKIE RIVER,57.12622,-125.24992,BC,UTC-08:00,4001367
07EA007,AKIE RIVER NEAR THE 760 M CONTOUR,57.19111,-124.90111,BC,UTC-08:00,4001368
07EB002,OSPIKA RIVER ABOVE ALEY CREEK,56.52411,-123.93603,BC,UTC-08:00,4001369
07EC002,OMINECA RIVER ABOVE OSILINKA RIVER,55.91686,-124.56758,BC,UTC-08:00,4001370
07EC003,MESILINKA RIVER ABOVE GOPHERHOLE CREEK,56.245,-124.64467,BC,UTC-08:00,4001371
07EC004,OSILINKA RIVER NEAR END LAKE,56.12694,-124.80192,BC,UTC-08:00,4001372
07ED001,NATION RIVER NEAR FORT ST. JAMES,55.2,-124.23333,BC,UTC-08:00,4001373
07ED003,NATION RIVER NEAR THE MOUTH,55.42722,-123.63336,BC,UTC-08:00,4001374
07EE007,PARSNIP RIVER ABOVE MISINCHINKA RIVER,55.08194,-122.91306,BC,UTC-08:00,4001375
07EE009,CHUCHINKA CREEK NEAR THE MOUTH,54.52972,-122.61222,BC,UTC-08:00,4001376
07EE010,PACK RIVER AT OUTLET OF MCLEOD LAKE,54.9985,-123.03656,BC,UTC-08:00,4001377
07EF002,WILLISTON LAKE AT LOST CABIN CREEK,56.04997,-123.74819,BC,UTC-08:00,4001378
07EF003,WILLISTON LAKE NEAR SCHOOLER CREEK,56.10639,-122.71611,BC,UTC-08:00,4001379
07EF004,CARBON CREEK NEAR THE MOUTH,55.94611,-122.65889,BC,UTC-08:00,4001380
07FA003,HALFWAY RIVER ABOVE GRAHAM RIVER,56.50894,-122.24322,BC,UTC-08:00,4001381
07FA004,PEACE RIVER ABOVE PINE RIVER,56.19933,-120.8145,BC,UTC-08:00,4001382
07FA005,GRAHAM RIVER ABOVE COLT CREEK,56.45986,-122.35453,BC,UTC-08:00,4001383
07FA006,HALFWAY RIVER NEAR FARRELL CREEK,56.25075,-121.62853,BC,UTC-08:00,4001384
07FB001,PINE RIVER AT EAST PINE,55.71844,-121.21156,BC,UTC-08:00,4001385
07FB002,MURRAY RIVER NEAR THE MOUTH,55.55247,-121.2035,BC,UTC-08:00,4001386
07FB003,SUKUNKA RIVER NEAR THE MOUTH,55.54217,-121.62756,BC,UTC-08:00,4001387
07FB004,DICKEBUSCH CREEK NEAR THE MOUTH,55.53778,-121.59681,BC,UTC-08:00,4001388
07FB006,MURRAY RIVER ABOVE WOLVERINE RIVER,55.06136,-121.01378,BC,UTC-08:00,4001389
07FB008,MOBERLY RIVER NEAR FORT ST. JOHN,56.0925,-121.36678,BC,UTC-08:00,4001390
07FB009,FLATBED CREEK AT KILOMETRE 110 HERITAGE HIGHWAY,55.09017,-120.94183,BC,UTC-08:00,4001391
07FC001,BEATTON RIVER NEAR FORT ST. JOHN,56.27844,-120.69986,BC,UTC-08:00,4001392
07FC003,BLUEBERRY RIVER BELOW AITKEN CREEK,56.67764,-121.22233,BC,UTC-08:00,4001393
07FC008,BEATTON RIVER AT TOMMY LAKES ROAD,57.28707,-121.71873,BC,UTC-08:00,4001394
07FD001,KISKATINAW RIVER NEAR FARMINGTON,55.95736,-120.56436,BC,UTC-08:00,4001395
07FD002,PEACE RIVER NEAR TAYLOR,56.13939,-120.67242,BC,UTC-08:00,4001396
07FD003,PEACE RIVER AT DUNVEGAN BRIDGE,55.91908,-118.60664,AB,UTC-07:00,4001397
07FD006,SADDLE RIVER NEAR WOKING,55.64435,-118.70023,AB,UTC-07:00,4001398
07FD007,POUCE COUPE RIVER BELOW HENDERSON CREEK,55.86519,-120.03042,BC,UTC-08:00,4001399
07FD009,CLEAR RIVER NEAR BEAR CANYON,56.30783,-119.6805,AB,UTC-07:00,4001400
07FD010,PEACE RIVER ABOVE ALCES RIVER,56.12692,-120.05747,BC,UTC-08:00,4001401
07FD011,HINES CREEK ABOVE GERRY LAKE,56.33435,-118.26524,AB,UTC-07:00,4001402
07FD012,MONTAGNEUSE RIVER NEAR HINES CREEK,56.38383,-118.71275,AB,UTC-07:00,4001403
07FD013,EUREKA RIVER NEAR WORSLEY,56.45259,-119.1341,AB,UTC-07:00,4001404
07FD019,KISKATINAW RIVER BELOW BORDEN CREEK,55.19281,-120.2735,BC,UTC-08:00,4001405
07FD901,PEACE RIVER ABOVE SMOKY RIVER CONFLUENCE,56.15501,-117.44266,AB,UTC-07:00,4001406
07FD934,PEACE RIVER NEAR ELK ISLAND PARK,55.91459,-117.9856,AB,UTC-07:00,4001407
07GA001,SMOKY RIVER ABOVE HELLS CREEK,53.94651,-119.16112,AB,UTC-07:00,4001408
07GA002,MUSKEG RIVER NEAR GRANDE CACHE,53.9262,-118.81636,AB,UTC-07:00,4001409
07GB001,CUTBANK RIVER NEAR GRANDE PRAIRIE,54.51569,-118.96312,AB,UTC-07:00,4001410
07GB003,KAKWA RIVER AT HIGHWAY NO. 40,54.42152,-118.55404,AB,UTC-07:00,4001411
07GD001,BEAVERLODGE RIVER NEAR BEAVERLODGE,55.18927,-119.43725,AB,UTC-07:00,4001412
07GD004,REDWILLOW RIVER NEAR RIO GRANDE,55.07882,-119.70158,AB,UTC-07:00,4001413
07GE001,WAPITI RIVER NEAR GRANDE PRAIRIE,55.07006,-118.70983,AB,UTC-07:00,4001414
07GE002,KLESKUN HILLS MAIN DRAIN NEAR GRANDE PRAIRIE,55.22475,-118.4617,AB,UTC-07:00,4001415
07GE003,GRANDE PRAIRIE CREEK NEAR SEXSMITH,55.3745,-118.91626,AB,UTC-07:00,4001416
07GE007,BEAR RIVER NEAR VALHALLA CENTRE,55.40016,-119.38406,AB,UTC-07:00,4001417
07GF001,SIMONETTE RIVER NEAR GOODWIN,55.1403,-118.18233,AB,UTC-07:00,4001418
07GF008,DEEP VALLEY CREEK NEAR VALLEYVIEW,54.43046,-117.72131,AB,UTC-07:00,4001419
07GG001,WASKAHIGAN RIVER NEAR THE MOUTH,54.75201,-117.2057,AB,UTC-07:00,4001420
07GG002,LITTLE SMOKY RIVER AT LITTLE SMOKY,54.73986,-117.17956,AB,UTC-07:00,4001421
07GG003,IOSEGUN RIVER NEAR LITTLE SMOKY,54.74518,-117.15216,AB,UTC-07:00,4001422
07GH002,LITTLE SMOKY RIVER NEAR GUY,55.45623,-117.1619,AB,UTC-07:00,4001423
07GH003,STURGEON LAKE NEAR VALLEYVIEW,55.11841,-117.55896,AB,UTC-07:00,4001424
07GH004,PEAVINE CREEK NEAR FALHER,55.6293,-117.25957,AB,UTC-07:00,4001425
07GJ001,SMOKY RIVER AT WATINO,55.7146,-117.62308,AB,UTC-07:00,4001426
07HA001,PEACE RIVER AT PEACE RIVER,56.24494,-117.31433,AB,UTC-07:00,4001427
07HA003,HEART RIVER NEAR NAMPA,56.05564,-117.12989,AB,UTC-07:00,4001428
07HA005,WHITEMUD RIVER NEAR DIXONVILLE,56.51094,-117.66096,AB,UTC-07:00,4001429
07HC001,NOTIKEWIN RIVER AT MANNING,56.92004,-117.61842,AB,UTC-07:00,4001430
07HC002,BUCHANAN CREEK NEAR MANNING,56.89502,-117.48854,AB,UTC-07:00,4001431
07HD001,PEACE RIVER NEAR CARCAJOU,57.74228,-117.03265,AB,UTC-07:00,4001432
07HF001,PEACE RIVER AT FORT VERMILION,58.38778,-116.02865,AB,UTC-07:00,4001433
07HF002,KEG RIVER AT HIGHWAY NO. 35,57.7457,-117.62785,AB,UTC-07:00,4001434
07JA002,SOUTH WABASCA LAKE NEAR DESMARAIS,55.93968,-113.8049,AB,UTC-07:00,4001435
07JA003,WILLOW RIVER NEAR WABASCA,55.91667,-113.9213,AB,UTC-07:00,4001436
07JC001,LAFOND CREEK NEAR RED EARTH CREEK,57.07305,-115.09668,AB,UTC-07:00,4001437
07JC002,REDEARTH CREEK NEAR RED EARTH CREEK,56.54702,-115.24038,AB,UTC-07:00,4001438
07JC003,LOON RIVER NEAR THE MOUTH,57.07782,-115.07613,AB,UTC-07:00,4001439
07JD002,WABASCA RIVER AT HIGHWAY NO. 88,57.87463,-115.38914,AB,UTC-07:00,4001440
07JD003,JACKPINE CREEK AT HIGHWAY NO. 88,58.19286,-115.74881,AB,UTC-07:00,4001441
07JD004,TEEPEE CREEK NEAR LA CRETE,58.13742,-116.2503,AB,UTC-07:00,4001442
07JF002,BOYER RIVER NEAR FORT VERMILION,58.44909,-116.26403,AB,UTC-07:00,4001443
07JF003,PONTON RIVER ABOVE BOYER RIVER,58.46426,-116.25614,AB,UTC-07:00,4001444
07JF005,BOYER RIVER AT PADDLE PRAIRIE,57.94835,-117.48051,AB,UTC-07:00,4001445
07KC001,PEACE RIVER AT PEACE POINT (ALBERTA),59.11806,-112.43694,AB,UTC-07:00,4001446
07KC005,PEACE RIVER BELOW CHENAL DES QUATRE FOURCHES,58.90978,-111.58011,AB,UTC-07:00,4001447
07KE001,BIRCH RIVER BELOW ALICE CREEK,58.32492,-113.06511,AB,UTC-07:00,4001448
07KF002,LAKE CLAIRE NEAR OUTLET TO PRAIRIE RIVER,58.62783,-111.69689,AB,UTC-07:00,4001449
07KF003,MAMAWI LAKE CHANNEL AT OLD DOG CAMP,58.63172,-111.33425,AB,UTC-07:00,4001450
07KF015,EMBARRAS RIVER BREAKTHROUGH TO MAMAWI LAKE,58.48169,-111.48519,AB,UTC-07:00,4001451
07LB002,WATERFOUND RIVER BELOW THERIAU LAKE,58.38797,-104.60644,SK,UTC-06:00,4001452
07LE002,FOND DU LAC RIVER AT OUTLET OF BLACK LAKE,59.15003,-105.54308,SK,UTC-06:00,4001453
07MA003,DOUGLAS RIVER NEAR CLUFF LAKE,58.319,-109.78947,SK,UTC-06:00,4001454
07MB001,MACFARLANE RIVER AT OUTLET OF DAVY LAKE,58.96747,-108.17336,SK,UTC-06:00,4001455
07MC003,LAKE ATHABASCA NEAR CRACKINGSTONE POINT,59.38444,-108.89292,SK,UTC-06:00,4001456
07MD001,LAKE ATHABASCA AT FORT CHIPEWYAN,58.71328,-111.12242,AB,UTC-07:00,4001457
07NA001,RIVIERE DES ROCHERS ABOVE SLAVE RIVER,58.99639,-111.39322,AB,UTC-07:00,4001458
07NA007,RIVIERE DES ROCHERS EAST OF LITTLE RAPIDS,58.91969,-111.17558,AB,UTC-07:00,4001459
07NA008,RIVIERE DES ROCHERS WEST OF LITTLE RAPIDS,58.92964,-111.21281,AB,UTC-07:00,4001460
07NB001,SLAVE RIVER AT FITZGERALD (ALBERTA),59.86346,-111.59156,AB,UTC-07:00,4001461
07OA001,SOUSA CREEK NEAR HIGH LEVEL,58.59144,-118.49104,AB,UTC-07:00,4001462
07OB001,HAY RIVER NEAR HAY RIVER,60.743,-115.85964,NT,UTC-07:00,4001463
07OB002,GREAT SLAVE LAKE AT HAY RIVER,60.85986,-115.73419,NT,UTC-07:00,4001464
07OB003,HAY RIVER NEAR MEANDER RIVER,59.14946,-117.63633,AB,UTC-07:00,4001465
07OB004,STEEN RIVER NEAR STEEN RIVER,59.5808,-117.19649,AB,UTC-07:00,4001466
07OB006,LUTOSE CREEK NEAR STEEN RIVER,59.4058,-117.28072,AB,UTC-07:00,4001467
07OB008,HAY RIVER NEAR ALTA/NWT BOUNDARY,60.00386,-116.97208,NT,UTC-07:00,4001468
07OC001,CHINCHAGA RIVER NEAR HIGH LEVEL,58.59708,-118.3341,AB,UTC-07:00,4001469
07PA001,BUFFALO RIVER AT HIGHWAY NO. 5,60.71367,-114.90389,NT,UTC-07:00,4001470
07PA003,YATES RIVER NEAR ALBERTA BOUNDARY,60.0395,-115.96286,NT,UTC-07:00,4001471
07QC002,TAZIN LAKE NEAR OUTLET,59.8185,-109.40856,SK,UTC-06:00,4001472
07QC005,ABITAU RIVER ABOVE CUMING LAKE,59.99944,-108.77408,SK,UTC-06:00,4001473
07QC006,TAZIN RIVER ABOVE TAZIN LAKE,59.79419,-108.31797,SK,UTC-06:00,4001474
07QC007,TAZIN RIVER NEAR THE MOUTH,60.4085,-110.66448,NT,UTC-07:00,4001475
07QC008,CHARLOT RIVER AT OUTLET OF WEBB LAKE,59.64117,-108.87094,SK,UTC-06:00,4001476
07QC009,TAZIN RIVER ABOVE TATSE LAKE,60.20482,-109.75365,NT,UTC-07:00,4001477
07QD002,NONACHO LAKE NEAR LUTSELK'E (SNOWDRIFT),61.73361,-109.66111,NT,UTC-07:00,4001478
07QD007,TALTSON RIVER BELOW HYDRO DAM,60.46694,-111.5125,NT,UTC-07:00,4001479
07RB001,LOCKHART RIVER ABOVE OUTRAM LAKE,64.05678,-109.63236,NT,UTC-07:00,4001480
07RD001,LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE,62.89414,-108.46603,NT,UTC-07:00,4001481
07SA002,SNARE RIVER BELOW GHOST RIVER,63.97411,-115.43331,NT,UTC-07:00,4001482
07SA004,INDIN RIVER ABOVE CHALCO LAKE,64.38775,-115.02175,NT,UTC-07:00,4001483
07SA008,SNARE RIVER ABOVE INDIN LAKE,64.21747,-114.96997,NT,UTC-07:00,4001484
07SB001,GREAT SLAVE LAKE AT YELLOWKNIFE BAY,62.44156,-114.34981,NT,UTC-07:00,4001485
07SB002,YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE,62.55894,-114.22006,NT,UTC-07:00,4001486
07SB003,YELLOWKNIFE RIVER AT INLET TO PROSPEROUS LAKE,62.672,-114.26122,NT,UTC-07:00,4001487
07SB010,CAMERON RIVER BELOW REID LAKE,62.49086,-113.52308,NT,UTC-07:00,4001488
07SB012,DUNCAN LAKE NEAR YELLOWKNIFE,62.80781,-114.03336,NT,UTC-07:00,4001489
07SB013,BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE,62.51356,-114.40975,NT,UTC-07:00,4001490
07SB014,PROSPEROUS LAKE NEAR MCMEEKAN BAY,62.54547,-114.16353,NT,UTC-07:00,4001491
07SB015,BLUEFISH LAKE NEAR YELLOWKNIFE,62.6795,-114.26286,NT,UTC-07:00,4001492
07SB017,PRELUDE LAKE NEAR YELLOWKNIFE,62.58364,-113.9735,NT,UTC-07:00,4001493
07SB020,YELLOWKNIFE RIVER ABOVE QUYTA LAKE,62.82753,-114.27394,NT,UTC-07:00,4001494
07SC001,BEAULIEU RIVER NEAR GREAT SLAVE LAKE,62.05828,-113.20119,NT,UTC-07:00,4001495
07SC002,WALDRON RIVER NEAR THE MOUTH,63.04806,-110.4875,NT,UTC-07:00,4001496
07SC004,HOARFROST RIVER NEAR THE MOUTH,62.88103,-109.23719,NT,UTC-07:00,4001497
07SC005,BARNSTON RIVER NEAR THE MOUTH,62.94031,-110.1765,NT,UTC-07:00,4001498
07TA001,LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE,63.10769,-116.97464,NT,UTC-07:00,4001499
07UC001,KAKISA RIVER AT OUTLET OF KAKISA LAKE,60.94028,-117.42167,NT,UTC-07:00,4001500
08AA003,DEZADEASH RIVER AT HAINES JUNCTION,60.74806,-137.50833,YT,UTC-08:00,4001501
08AA005,AISHIHIK LAKE NEAR WHITEHORSE,61.19744,-136.99961,YT,UTC-08:00,4001502
08AA007,SEKULMUN LAKE NEAR WHITEHORSE,61.536,-137.5905,YT,UTC-08:00,4001503
08AA008,SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE,61.56044,-137.53739,YT,UTC-08:00,4001504
08AA009,GILTANA CREEK NEAR THE MOUTH,61.195,-136.98219,YT,UTC-08:00,4001505
08AA010,AISHIHIK RIVER BELOW AISHIHIK LAKE,61.18522,-136.99158,YT,UTC-08:00,4001506
08AA011,WEST AISHIHIK RIVER NEAR THE MOUTH,61.05028,-137.16553,YT,UTC-08:00,4001507
08AA012,AISHIHIK LAKE NEAR AISHIHIK,61.59314,-137.41131,YT,UTC-08:00,4001508
08AB001,ALSEK RIVER ABOVE BATES RIVER,60.11831,-137.97775,YT,UTC-08:00,4001509
08AC001,TAKHANNE RIVER AT KM 167 HAINES HIGHWAY,60.11344,-136.92764,YT,UTC-08:00,4001510
08AC002,TATSHENSHINI RIVER NEAR DALTON POST,60.11897,-137.08464,YT,UTC-08:00,4001511
08CD001,TUYA RIVER NEAR TELEGRAPH CREEK,58.07225,-130.82645,BC,UTC-08:00,4001512
08CE001,STIKINE RIVER AT TELEGRAPH CREEK,57.90027,-131.15972,BC,UTC-08:00,4001513
08CE005,TAHLTAN RIVER AT THE MOUTH,58.01327,-130.97757,BC,UTC-08:00,4001514
08CG001,ISKUT RIVER BELOW JOHNSON RIVER,56.73444,-131.66899,BC,UTC-08:00,4001515
08DA005,SURPRISE CREEK NEAR THE MOUTH,56.10934,-129.4774,BC,UTC-08:00,4001516
08DA012,KELLY CREEK NEAR STEWART,56.29252,-129.2295,BC,UTC-08:00,4001517
08DB001,NASS RIVER ABOVE SHUMAL CREEK,55.26225,-129.08503,BC,UTC-08:00,4001518
08DB013,ANSEDAGAN CREEK NEAR NEW AIYANSH,55.12986,-129.35494,BC,UTC-08:00,4001519
08EB003,SKEENA RIVER AT GLEN VOWELL,55.30106,-127.67256,BC,UTC-08:00,4001520
08EB004,KISPIOX RIVER NEAR HAZELTON,55.43385,-127.71616,BC,UTC-08:00,4001521
08EB005,SKEENA RIVER ABOVE BABINE RIVER,55.71708,-127.68672,BC,UTC-08:00,4001522
08EB007,KITWANGA RIVER NEAR KITWANGA,55.1164,-128.05392,BC,UTC-08:00,4001523
08EC001,BABINE RIVER AT BABINE,55.32253,-126.62983,BC,UTC-08:00,4001524
08EC003,BABINE LAKE AT TOPLEY LANDING,54.82231,-126.15392,BC,UTC-08:00,4001525
08EC004,PINKUT CREEK NEAR TINTAGEL,54.40544,-125.42982,BC,UTC-08:00,4001526
08EC013,BABINE RIVER AT OUTLET OF NILKITKWA LAKE,55.42654,-126.69763,BC,UTC-08:00,4001527
08EC014,TWAIN CREEK TRIBUTARY NEAR BABINE LAKE,54.55947,-125.91444,BC,UTC-08:00,4001528
